alcaldia_catalogo,franja,dia_semana,mes,quincena,finde,trimestre,prob_bajo,prob_medio,prob_alto,nivel_riesgo,nivel_codigo,indice_riesgo
La Magdalena Contreras,Mañana (06-11),Viernes,10,0,0,4,0.7676,0.2288,0.0036,Bajo,0,11.8
La Magdalena Contreras,Mañana (06-11),Viernes,10,1,0,4,0.7677,0.229,0.0033,Bajo,0,11.8
La Magdalena Contreras,Noche (18-23),Viernes,10,0,0,4,0.3752,0.5588,0.066,Medio,1,34.5
La Magdalena Contreras,Noche (18-23),Viernes,10,1,0,4,0.4205,0.5383,0.0412,Medio,1,31.0
La Magdalena Contreras,Tarde (12-17),Viernes,10,0,0,4,0.5287,0.463,0.0084,Bajo,0,24.0
La Magdalena Contreras,Tarde (12-17),Viernes,10,1,0,4,0.4919,0.4996,0.0085,Medio,1,25.8
La Magdalena Contreras,Madrugada (00-05),Domingo,11,0,1,4,0.7011,0.2962,0.0028,Bajo,0,15.1
La Magdalena Contreras,Madrugada (00-05),Domingo,11,1,1,4,0.7366,0.2602,0.0031,Bajo,0,13.3
La Magdalena Contreras,Mañana (06-11),Domingo,11,0,1,4,0.7848,0.2141,0.0011,Bajo,0,10.8
La Magdalena Contreras,Mañana (06-11),Domingo,11,1,1,4,0.8342,0.1646,0.0012,Bajo,0,8.3
La Magdalena Contreras,Noche (18-23),Domingo,11,0,1,4,0.6583,0.3267,0.015,Bajo,0,17.8
La Magdalena Contreras,Noche (18-23),Domingo,11,1,1,4,0.6048,0.3825,0.0127,Bajo,0,20.4
La Magdalena Contreras,Tarde (12-17),Domingo,11,0,1,4,0.7129,0.2843,0.0028,Bajo,0,14.5
La Magdalena Contreras,Tarde (12-17),Domingo,11,1,1,4,0.7443,0.2527,0.0029,Bajo,0,12.9
La Magdalena Contreras,Madrugada (00-05),Jueves,11,0,0,4,0.9275,0.0723,0.0002,Bajo,0,3.6
La Magdalena Contreras,Madrugada (00-05),Jueves,11,1,0,4,0.9514,0.0484,0.0002,Bajo,0,2.4
La Magdalena Contreras,Mañana (06-11),Jueves,11,0,0,4,0.5758,0.4206,0.0036,Bajo,0,21.4
La Magdalena Contreras,Mañana (06-11),Jueves,11,1,0,4,0.7461,0.2503,0.0037,Bajo,0,12.9
La Magdalena Contreras,Noche (18-23),Jueves,11,0,0,4,0.573,0.4016,0.0254,Bajo,0,22.6
La Magdalena Contreras,Noche (18-23),Jueves,11,1,0,4,0.5976,0.3901,0.0123,Bajo,0,20.7
La Magdalena Contreras,Tarde (12-17),Jueves,11,0,0,4,0.5398,0.4559,0.0043,Bajo,0,23.2
La Magdalena Contreras,Tarde (12-17),Jueves,11,1,0,4,0.6725,0.3227,0.0048,Bajo,0,16.6
La Magdalena Contreras,Madrugada (00-05),Lunes,11,0,0,4,0.9594,0.0403,0.0002,Bajo,0,2.0
La Magdalena Contreras,Madrugada (00-05),Lunes,11,1,0,4,0.9659,0.0338,0.0002,Bajo,0,1.7
La Magdalena Contreras,Mañana (06-11),Lunes,11,0,0,4,0.6719,0.3232,0.0048,Bajo,0,16.6
La Magdalena Contreras,Mañana (06-11),Lunes,11,1,0,4,0.7837,0.2126,0.0037,Bajo,0,11.0
La Magdalena Contreras,Noche (18-23),Lunes,11,0,0,4,0.7364,0.2351,0.0284,Bajo,0,14.6
La Magdalena Contreras,Noche (18-23),Lunes,11,1,0,4,0.6974,0.2797,0.023,Bajo,0,16.3
La Magdalena Contreras,Tarde (12-17),Lunes,11,0,0,4,0.6994,0.2955,0.005,Bajo,0,15.3
La Magdalena Contreras,Tarde (12-17),Lunes,11,1,0,4,0.7349,0.2601,0.005,Bajo,0,13.5
La Magdalena Contreras,Madrugada (00-05),Martes,11,0,0,4,0.9826,0.0173,0.0002,Bajo,0,0.9
La Magdalena Contreras,Madrugada (00-05),Martes,11,1,0,4,0.9848,0.0151,0.0002,Bajo,0,0.8
La Magdalena Contreras,Mañana (06-11),Martes,11,0,0,4,0.7534,0.2384,0.0082,Bajo,0,12.7
La Magdalena Contreras,Mañana (06-11),Martes,11,1,0,4,0.8381,0.1549,0.0069,Bajo,0,8.4
La Magdalena Contreras,Noche (18-23),Martes,11,0,0,4,0.7673,0.183,0.0496,Bajo,0,14.1
La Magdalena Contreras,Noche (18-23),Martes,11,1,0,4,0.7392,0.234,0.0268,Bajo,0,14.4
La Magdalena Contreras,Tarde (12-17),Martes,11,0,0,4,0.8482,0.1459,0.0059,Bajo,0,7.9
La Magdalena Contreras,Tarde (12-17),Martes,11,1,0,4,0.8584,0.1361,0.0056,Bajo,0,7.4
La Magdalena Contreras,Madrugada (00-05),Miércoles,11,0,0,4,0.9493,0.0506,1e-04,Bajo,0,2.5
La Magdalena Contreras,Madrugada (00-05),Miércoles,11,1,0,4,0.959,0.0408,1e-04,Bajo,0,2.1
La Magdalena Contreras,Mañana (06-11),Miércoles,11,0,0,4,0.6835,0.313,0.0035,Bajo,0,16.0
La Magdalena Contreras,Mañana (06-11),Miércoles,11,1,0,4,0.7922,0.2041,0.0037,Bajo,0,10.6
La Magdalena Contreras,Noche (18-23),Miércoles,11,0,0,4,0.5838,0.3999,0.0163,Bajo,0,21.6
La Magdalena Contreras,Noche (18-23),Miércoles,11,1,0,4,0.5728,0.4168,0.0105,Bajo,0,21.9
La Magdalena Contreras,Tarde (12-17),Miércoles,11,0,0,4,0.6977,0.2986,0.0037,Bajo,0,15.3
La Magdalena Contreras,Tarde (12-17),Miércoles,11,1,0,4,0.7129,0.2832,0.0039,Bajo,0,14.6
La Magdalena Contreras,Madrugada (00-05),Sábado,11,0,1,4,0.781,0.2134,0.0056,Bajo,0,11.2
La Magdalena Contreras,Madrugada (00-05),Sábado,11,1,1,4,0.8029,0.1901,0.0069,Bajo,0,10.2
La Magdalena Contreras,Mañana (06-11),Sábado,11,0,1,4,0.858,0.138,0.004,Bajo,0,7.3
La Magdalena Contreras,Mañana (06-11),Sábado,11,1,1,4,0.894,0.1019,0.0042,Bajo,0,5.5
La Magdalena Contreras,Noche (18-23),Sábado,11,0,1,4,0.7877,0.2023,0.01,Bajo,0,11.1
La Magdalena Contreras,Noche (18-23),Sábado,11,1,1,4,0.7258,0.2532,0.021,Bajo,0,14.8
La Magdalena Contreras,Tarde (12-17),Sábado,11,0,1,4,0.7215,0.2634,0.015,Bajo,0,14.7
La Magdalena Contreras,Tarde (12-17),Sábado,11,1,1,4,0.7518,0.2305,0.0178,Bajo,0,13.3
La Magdalena Contreras,Madrugada (00-05),Viernes,11,0,0,4,0.9286,0.0712,0.0003,Bajo,0,3.6
La Magdalena Contreras,Madrugada (00-05),Viernes,11,1,0,4,0.9295,0.0702,0.0003,Bajo,0,3.5
La Magdalena Contreras,Mañana (06-11),Viernes,11,0,0,4,0.5964,0.3994,0.0041,Bajo,0,20.4
La Magdalena Contreras,Mañana (06-11),Viernes,11,1,0,4,0.6686,0.3276,0.0038,Bajo,0,16.8
La Magdalena Contreras,Noche (18-23),Viernes,11,0,0,4,0.406,0.5644,0.0295,Medio,1,31.2
La Magdalena Contreras,Noche (18-23),Viernes,11,1,0,4,0.4732,0.51,0.0168,Medio,1,27.2
La Magdalena Contreras,Tarde (12-17),Viernes,11,0,0,4,0.5795,0.415,0.0055,Bajo,0,21.3
La Magdalena Contreras,Tarde (12-17),Viernes,11,1,0,4,0.6109,0.3835,0.0055,Bajo,0,19.7
La Magdalena Contreras,Madrugada (00-05),Domingo,12,0,1,4,0.6774,0.3198,0.0028,Bajo,0,16.3
La Magdalena Contreras,Madrugada (00-05),Domingo,12,1,1,4,0.7915,0.2057,0.0028,Bajo,0,10.6
La Magdalena Contreras,Mañana (06-11),Domingo,12,0,1,4,0.7456,0.2531,0.0013,Bajo,0,12.8
La Magdalena Contreras,Mañana (06-11),Domingo,12,1,1,4,0.8713,0.1279,0.0009,Bajo,0,6.5
La Magdalena Contreras,Noche (18-23),Domingo,12,0,1,4,0.6383,0.3213,0.0403,Bajo,0,20.1
La Magdalena Contreras,Noche (18-23),Domingo,12,1,1,4,0.6888,0.2955,0.0157,Bajo,0,16.3
La Magdalena Contreras,Tarde (12-17),Domingo,12,0,1,4,0.6915,0.3044,0.0041,Bajo,0,15.6
La Magdalena Contreras,Tarde (12-17),Domingo,12,1,1,4,0.8087,0.1878,0.0035,Bajo,0,9.7
La Magdalena Contreras,Madrugada (00-05),Jueves,12,0,0,4,0.9168,0.0829,0.0002,Bajo,0,4.2
La Magdalena Contreras,Madrugada (00-05),Jueves,12,1,0,4,0.963,0.0368,0.0002,Bajo,0,1.9
La Magdalena Contreras,Mañana (06-11),Jueves,12,0,0,4,0.5849,0.411,0.0041,Bajo,0,21.0
La Magdalena Contreras,Mañana (06-11),Jueves,12,1,0,4,0.8441,0.1535,0.0024,Bajo,0,7.9
La Magdalena Contreras,Noche (18-23),Jueves,12,0,0,4,0.5817,0.3606,0.0577,Bajo,0,23.8
La Magdalena Contreras,Noche (18-23),Jueves,12,1,0,4,0.7045,0.2804,0.0151,Bajo,0,15.5
La Magdalena Contreras,Tarde (12-17),Jueves,12,0,0,4,0.5447,0.4497,0.0056,Bajo,0,23.0
La Magdalena Contreras,Tarde (12-17),Jueves,12,1,0,4,0.7907,0.2043,0.005,Bajo,0,10.7
La Magdalena Contreras,Madrugada (00-05),Lunes,12,0,0,4,0.9509,0.0488,0.0003,Bajo,0,2.5
La Magdalena Contreras,Madrugada (00-05),Lunes,12,1,0,4,0.973,0.0268,0.0002,Bajo,0,1.4
La Magdalena Contreras,Mañana (06-11),Lunes,12,0,0,4,0.6899,0.3045,0.0056,Bajo,0,15.8
La Magdalena Contreras,Mañana (06-11),Lunes,12,1,0,4,0.8864,0.1109,0.0027,Bajo,0,5.8
La Magdalena Contreras,Noche (18-23),Lunes,12,0,0,4,0.7914,0.1555,0.0531,Bajo,0,13.1
La Magdalena Contreras,Noche (18-23),Lunes,12,1,0,4,0.7469,0.2263,0.0268,Bajo,0,14.0
La Magdalena Contreras,Tarde (12-17),Lunes,12,0,0,4,0.6434,0.3504,0.0061,Bajo,0,18.1
La Magdalena Contreras,Tarde (12-17),Lunes,12,1,0,4,0.7904,0.2046,0.0051,Bajo,0,10.7
La Magdalena Contreras,Madrugada (00-05),Martes,12,0,0,4,0.9596,0.0401,0.0003,Bajo,0,2.0
La Magdalena Contreras,Madrugada (00-05),Martes,12,1,0,4,0.9836,0.0162,0.0002,Bajo,0,0.8
La Magdalena Contreras,Mañana (06-11),Martes,12,0,0,4,0.6161,0.3771,0.0068,Bajo,0,19.5
La Magdalena Contreras,Mañana (06-11),Martes,12,1,0,4,0.8811,0.1159,0.003,Bajo,0,6.1
La Magdalena Contreras,Noche (18-23),Martes,12,0,0,4,0.6073,0.2332,0.1595,Bajo,0,27.6
La Magdalena Contreras,Noche (18-23),Martes,12,1,0,4,0.7745,0.1874,0.0382,Bajo,0,13.2
La Magdalena Contreras,Tarde (12-17),Martes,12,0,0,4,0.7383,0.2537,0.008,Bajo,0,13.5
La Magdalena Contreras,Tarde (12-17),Martes,12,1,0,4,0.8797,0.1146,0.0057,Bajo,0,6.3
La Magdalena Contreras,Madrugada (00-05),Miércoles,12,0,0,4,0.9473,0.0525,0.0002,Bajo,0,2.6
La Magdalena Contreras,Madrugada (00-05),Miércoles,12,1,0,4,0.9753,0.0245,1e-04,Bajo,0,1.2
La Magdalena Contreras,Mañana (06-11),Miércoles,12,0,0,4,0.6522,0.3435,0.0043,Bajo,0,17.6
La Magdalena Contreras,Mañana (06-11),Miércoles,12,1,0,4,0.8829,0.1148,0.0024,Bajo,0,6.0
La Magdalena Contreras,Noche (18-23),Miércoles,12,0,0,4,0.6021,0.3538,0.0441,Bajo,0,22.1
La Magdalena Contreras,Noche (18-23),Miércoles,12,1,0,4,0.728,0.259,0.013,Bajo,0,14.3
La Magdalena Contreras,Tarde (12-17),Miércoles,12,0,0,4,0.7014,0.2938,0.0048,Bajo,0,15.2
La Magdalena Contreras,Tarde (12-17),Miércoles,12,1,0,4,0.8333,0.1627,0.0041,Bajo,0,8.5
La Magdalena Contreras,Madrugada (00-05),Sábado,12,0,1,4,0.6478,0.3438,0.0084,Bajo,0,18.0
La Magdalena Contreras,Madrugada (00-05),Sábado,12,1,1,4,0.7754,0.2159,0.0087,Bajo,0,11.7
La Magdalena Contreras,Mañana (06-11),Sábado,12,0,1,4,0.8061,0.1889,0.0049,Bajo,0,9.9
La Magdalena Contreras,Mañana (06-11),Sábado,12,1,1,4,0.9014,0.0954,0.0033,Bajo,0,5.1
La Magdalena Contreras,Noche (18-23),Sábado,12,0,1,4,0.7525,0.2229,0.0246,Bajo,0,13.6
La Magdalena Contreras,Noche (18-23),Sábado,12,1,1,4,0.7735,0.2034,0.023,Bajo,0,12.5
La Magdalena Contreras,Tarde (12-17),Sábado,12,0,1,4,0.5771,0.3939,0.029,Bajo,0,22.6
La Magdalena Contreras,Tarde (12-17),Sábado,12,1,1,4,0.7301,0.2453,0.0247,Bajo,0,14.7
La Magdalena Contreras,Madrugada (00-05),Viernes,12,0,0,4,0.9128,0.0868,0.0004,Bajo,0,4.4
La Magdalena Contreras,Madrugada (00-05),Viernes,12,1,0,4,0.9379,0.0617,0.0004,Bajo,0,3.1
La Magdalena Contreras,Mañana (06-11),Viernes,12,0,0,4,0.6327,0.3633,0.004,Bajo,0,18.6
La Magdalena Contreras,Mañana (06-11),Viernes,12,1,0,4,0.8121,0.1854,0.0025,Bajo,0,9.5
La Magdalena Contreras,Noche (18-23),Viernes,12,0,0,4,0.3006,0.6327,0.0667,Medio,1,38.3
La Magdalena Contreras,Noche (18-23),Viernes,12,1,0,4,0.4563,0.5235,0.0202,Medio,1,28.2
La Magdalena Contreras,Tarde (12-17),Viernes,12,0,0,4,0.5138,0.4797,0.0065,Bajo,0,24.6
La Magdalena Contreras,Tarde (12-17),Viernes,12,1,0,4,0.6678,0.3257,0.0066,Bajo,0,16.9
Miguel Hidalgo,Madrugada (00-05),Domingo,1,0,1,1,0.5108,0.3588,0.1303,Bajo,0,31.0
Miguel Hidalgo,Madrugada (00-05),Domingo,1,1,1,1,0.403,0.4275,0.1695,Medio,1,38.3
Miguel Hidalgo,Mañana (06-11),Domingo,1,0,1,1,0.296,0.444,0.26,Medio,1,48.2
Miguel Hidalgo,Mañana (06-11),Domingo,1,1,1,1,0.2359,0.478,0.2861,Medio,1,52.5
Miguel Hidalgo,Noche (18-23),Domingo,1,0,1,1,0.2416,0.4399,0.3185,Medio,1,53.8
Miguel Hidalgo,Noche (18-23),Domingo,1,1,1,1,0.2192,0.3918,0.389,Medio,1,58.5
Miguel Hidalgo,Tarde (12-17),Domingo,1,0,1,1,0.1603,0.3782,0.4615,Alto,2,65.1
Miguel Hidalgo,Tarde (12-17),Domingo,1,1,1,1,0.0722,0.4786,0.4491,Medio,1,68.8
Miguel Hidalgo,Madrugada (00-05),Jueves,1,0,0,1,0.8716,0.115,0.0134,Bajo,0,7.1
Miguel Hidalgo,Madrugada (00-05),Jueves,1,1,0,1,0.8857,0.0993,0.015,Bajo,0,6.5
Miguel Hidalgo,Mañana (06-11),Jueves,1,0,0,1,0.1097,0.2886,0.6016,Alto,2,74.6
Miguel Hidalgo,Mañana (06-11),Jueves,1,1,0,1,0.1081,0.2401,0.6517,Alto,2,77.2
Miguel Hidalgo,Noche (18-23),Jueves,1,0,0,1,0.1838,0.3235,0.4927,Alto,2,65.4
Miguel Hidalgo,Noche (18-23),Jueves,1,1,0,1,0.1939,0.2529,0.5531,Alto,2,68.0
Miguel Hidalgo,Tarde (12-17),Jueves,1,0,0,1,0.0681,0.4049,0.527,Alto,2,72.9
Miguel Hidalgo,Tarde (12-17),Jueves,1,1,0,1,0.0594,0.3684,0.5722,Alto,2,75.6
Miguel Hidalgo,Madrugada (00-05),Lunes,1,0,0,1,0.8818,0.105,0.0132,Bajo,0,6.6
Miguel Hidalgo,Madrugada (00-05),Lunes,1,1,0,1,0.8707,0.1148,0.0146,Bajo,0,7.2
Miguel Hidalgo,Mañana (06-11),Lunes,1,0,0,1,0.1925,0.2627,0.5448,Alto,2,67.6
Miguel Hidalgo,Mañana (06-11),Lunes,1,1,0,1,0.1774,0.2875,0.5352,Alto,2,67.9
Miguel Hidalgo,Noche (18-23),Lunes,1,0,0,1,0.198,0.3233,0.4787,Alto,2,64.0
Miguel Hidalgo,Noche (18-23),Lunes,1,1,0,1,0.1567,0.3339,0.5094,Alto,2,67.6
Miguel Hidalgo,Tarde (12-17),Lunes,1,0,0,1,0.0861,0.263,0.6509,Alto,2,78.2
Miguel Hidalgo,Tarde (12-17),Lunes,1,1,0,1,0.0613,0.3238,0.6149,Alto,2,77.7
Miguel Hidalgo,Madrugada (00-05),Martes,1,0,0,1,0.9243,0.0667,0.009,Bajo,0,4.2
Miguel Hidalgo,Madrugada (00-05),Martes,1,1,0,1,0.9255,0.0626,0.0119,Bajo,0,4.3
Miguel Hidalgo,Mañana (06-11),Martes,1,0,0,1,0.0765,0.2827,0.6408,Alto,2,78.2
Miguel Hidalgo,Mañana (06-11),Martes,1,1,0,1,0.0522,0.2352,0.7126,Alto,2,83.0
Miguel Hidalgo,Noche (18-23),Martes,1,0,0,1,0.1487,0.3771,0.4742,Alto,2,66.3
Miguel Hidalgo,Noche (18-23),Martes,1,1,0,1,0.1508,0.2327,0.6165,Alto,2,73.3
Miguel Hidalgo,Tarde (12-17),Martes,1,0,0,1,0.056,0.4066,0.5374,Alto,2,74.1
Miguel Hidalgo,Tarde (12-17),Martes,1,1,0,1,0.0396,0.366,0.5944,Alto,2,77.7
Miguel Hidalgo,Madrugada (00-05),Miércoles,1,0,0,1,0.836,0.1496,0.0144,Bajo,0,8.9
Miguel Hidalgo,Madrugada (00-05),Miércoles,1,1,0,1,0.6854,0.3018,0.0128,Bajo,0,16.4
Miguel Hidalgo,Mañana (06-11),Miércoles,1,0,0,1,0.078,0.3872,0.5348,Alto,2,72.8
Miguel Hidalgo,Mañana (06-11),Miércoles,1,1,0,1,0.0507,0.5754,0.3739,Medio,1,66.2
Miguel Hidalgo,Noche (18-23),Miércoles,1,0,0,1,0.0748,0.5075,0.4177,Medio,1,67.1
Miguel Hidalgo,Noche (18-23),Miércoles,1,1,0,1,0.068,0.6794,0.2526,Medio,1,59.2
Miguel Hidalgo,Tarde (12-17),Miércoles,1,0,0,1,0.0393,0.2264,0.7343,Alto,2,84.7
Miguel Hidalgo,Tarde (12-17),Miércoles,1,1,0,1,0.025,0.4077,0.5673,Alto,2,77.1
Miguel Hidalgo,Madrugada (00-05),Sábado,1,0,1,1,0.451,0.4168,0.1322,Bajo,0,34.1
Miguel Hidalgo,Madrugada (00-05),Sábado,1,1,1,1,0.3514,0.4877,0.1609,Medio,1,40.5
Miguel Hidalgo,Mañana (06-11),Sábado,1,0,1,1,0.1535,0.4473,0.3992,Medio,1,62.3
Miguel Hidalgo,Mañana (06-11),Sábado,1,1,1,1,0.1177,0.5374,0.3449,Medio,1,61.4
Miguel Hidalgo,Noche (18-23),Sábado,1,0,1,1,0.2062,0.4962,0.2976,Medio,1,54.6
Miguel Hidalgo,Noche (18-23),Sábado,1,1,1,1,0.1829,0.4511,0.366,Medio,1,59.2
Miguel Hidalgo,Tarde (12-17),Sábado,1,0,1,1,0.0654,0.3367,0.5979,Alto,2,76.6
Miguel Hidalgo,Tarde (12-17),Sábado,1,1,1,1,0.0321,0.4214,0.5465,Alto,2,75.7
Miguel Hidalgo,Madrugada (00-05),Viernes,1,0,0,1,0.4173,0.5613,0.0213,Medio,1,30.2
Miguel Hidalgo,Madrugada (00-05),Viernes,1,1,0,1,0.4329,0.5478,0.0193,Medio,1,29.3
Miguel Hidalgo,Mañana (06-11),Viernes,1,0,0,1,0.0556,0.4496,0.4947,Alto,2,72.0
Miguel Hidalgo,Mañana (06-11),Viernes,1,1,0,1,0.062,0.5363,0.4018,Medio,1,67.0
Miguel Hidalgo,Noche (18-23),Viernes,1,0,0,1,0.0525,0.4492,0.4983,Alto,2,72.3
Miguel Hidalgo,Noche (18-23),Viernes,1,1,0,1,0.0835,0.4264,0.4901,Alto,2,70.3
Miguel Hidalgo,Tarde (12-17),Viernes,1,0,0,1,0.0384,0.3416,0.6199,Alto,2,79.1
Miguel Hidalgo,Tarde (12-17),Viernes,1,1,0,1,0.0455,0.4556,0.4989,Alto,2,72.7
Miguel Hidalgo,Madrugada (00-05),Domingo,2,0,1,1,0.1924,0.6529,0.1547,Medio,1,48.1
Miguel Hidalgo,Madrugada (00-05),Domingo,2,1,1,1,0.1677,0.6745,0.1579,Medio,1,49.5
Miguel Hidalgo,Mañana (06-11),Domingo,2,0,1,1,0.2108,0.6256,0.1636,Medio,1,47.6
Miguel Hidalgo,Mañana (06-11),Domingo,2,1,1,1,0.1878,0.6426,0.1696,Medio,1,49.1
Miguel Hidalgo,Noche (18-23),Domingo,2,0,1,1,0.0834,0.587,0.3296,Medio,1,62.3
Miguel Hidalgo,Noche (18-23),Domingo,2,1,1,1,0.0693,0.5809,0.3498,Medio,1,64.0
Miguel Hidalgo,Tarde (12-17),Domingo,2,0,1,1,0.0582,0.4523,0.4895,Alto,2,71.6
Miguel Hidalgo,Tarde (12-17),Domingo,2,1,1,1,0.0343,0.5465,0.4192,Medio,1,69.2
Miguel Hidalgo,Madrugada (00-05),Jueves,2,0,0,1,0.637,0.3392,0.0238,Bajo,0,19.3
Miguel Hidalgo,Madrugada (00-05),Jueves,2,1,0,1,0.642,0.329,0.029,Bajo,0,19.4
Miguel Hidalgo,Mañana (06-11),Jueves,2,0,0,1,0.0769,0.5084,0.4147,Medio,1,66.9
Miguel Hidalgo,Mañana (06-11),Jueves,2,1,0,1,0.0718,0.4475,0.4808,Alto,2,70.4
Miguel Hidalgo,Noche (18-23),Jueves,2,0,0,1,0.0744,0.4684,0.4572,Medio,1,69.1
Miguel Hidalgo,Noche (18-23),Jueves,2,1,0,1,0.0627,0.4179,0.5194,Alto,2,72.8
Miguel Hidalgo,Tarde (12-17),Jueves,2,0,0,1,0.0281,0.282,0.6899,Alto,2,83.1
Miguel Hidalgo,Tarde (12-17),Jueves,2,1,0,1,0.0248,0.2452,0.73,Alto,2,85.3
Miguel Hidalgo,Madrugada (00-05),Lunes,2,0,0,1,0.7127,0.2683,0.019,Bajo,0,15.3
Miguel Hidalgo,Madrugada (00-05),Lunes,2,1,0,1,0.6842,0.2954,0.0204,Bajo,0,16.8
Miguel Hidalgo,Mañana (06-11),Lunes,2,0,0,1,0.1819,0.4144,0.4037,Medio,1,61.1
Miguel Hidalgo,Mañana (06-11),Lunes,2,1,0,1,0.1567,0.4559,0.3874,Medio,1,61.5
Miguel Hidalgo,Noche (18-23),Lunes,2,0,0,1,0.1254,0.4934,0.3812,Medio,1,62.8
Miguel Hidalgo,Noche (18-23),Lunes,2,1,0,1,0.1053,0.4968,0.3979,Medio,1,64.6
Miguel Hidalgo,Tarde (12-17),Lunes,2,0,0,1,0.0332,0.2277,0.7391,Alto,2,85.3
Miguel Hidalgo,Tarde (12-17),Lunes,2,1,0,1,0.0265,0.2834,0.69,Alto,2,83.2
Miguel Hidalgo,Madrugada (00-05),Martes,2,0,0,1,0.8409,0.1453,0.0138,Bajo,0,8.6
Miguel Hidalgo,Madrugada (00-05),Martes,2,1,0,1,0.8448,0.1372,0.018,Bajo,0,8.7
Miguel Hidalgo,Mañana (06-11),Martes,2,0,0,1,0.0847,0.3965,0.5188,Alto,2,71.7
Miguel Hidalgo,Mañana (06-11),Martes,2,1,0,1,0.0625,0.3448,0.5927,Alto,2,76.5
Miguel Hidalgo,Noche (18-23),Martes,2,0,0,1,0.0849,0.4776,0.4375,Medio,1,67.6
Miguel Hidalgo,Noche (18-23),Martes,2,1,0,1,0.0684,0.344,0.5876,Alto,2,76.0
Miguel Hidalgo,Tarde (12-17),Martes,2,0,0,1,0.0215,0.2393,0.7392,Alto,2,85.9
Miguel Hidalgo,Tarde (12-17),Martes,2,1,0,1,0.017,0.2265,0.7565,Alto,2,87.0
Miguel Hidalgo,Madrugada (00-05),Miércoles,2,0,0,1,0.7949,0.1921,0.0131,Bajo,0,10.9
Miguel Hidalgo,Madrugada (00-05),Miércoles,2,1,0,1,0.7799,0.2042,0.0158,Bajo,0,11.8
Miguel Hidalgo,Mañana (06-11),Miércoles,2,0,0,1,0.1119,0.4238,0.4643,Alto,2,67.6
Miguel Hidalgo,Mañana (06-11),Miércoles,2,1,0,1,0.1068,0.4062,0.487,Alto,2,69.0
Miguel Hidalgo,Noche (18-23),Miércoles,2,0,0,1,0.0761,0.5739,0.3501,Medio,1,63.7
Miguel Hidalgo,Noche (18-23),Miércoles,2,1,0,1,0.0684,0.5529,0.3788,Medio,1,65.5
Miguel Hidalgo,Tarde (12-17),Miércoles,2,0,0,1,0.0275,0.2191,0.7534,Alto,2,86.3
Miguel Hidalgo,Tarde (12-17),Miércoles,2,1,0,1,0.0223,0.2361,0.7416,Alto,2,86.0
Miguel Hidalgo,Madrugada (00-05),Sábado,2,0,1,1,0.1994,0.6324,0.1682,Medio,1,48.4
Miguel Hidalgo,Madrugada (00-05),Sábado,2,1,1,1,0.1695,0.6679,0.1626,Medio,1,49.7
Miguel Hidalgo,Mañana (06-11),Sábado,2,0,1,1,0.1301,0.5411,0.3288,Medio,1,59.9
Miguel Hidalgo,Mañana (06-11),Sábado,2,1,1,1,0.1097,0.627,0.2633,Medio,1,57.7
Miguel Hidalgo,Noche (18-23),Sábado,2,0,1,1,0.0716,0.5857,0.3427,Medio,1,63.6
Miguel Hidalgo,Noche (18-23),Sábado,2,1,1,1,0.0639,0.5842,0.3519,Medio,1,64.4
Miguel Hidalgo,Tarde (12-17),Sábado,2,0,1,1,0.029,0.3322,0.6388,Alto,2,80.5
Miguel Hidalgo,Tarde (12-17),Sábado,2,1,1,1,0.0179,0.3767,0.6054,Alto,2,79.4
Miguel Hidalgo,Madrugada (00-05),Viernes,2,0,0,1,0.4095,0.557,0.0334,Medio,1,31.2
Miguel Hidalgo,Madrugada (00-05),Viernes,2,1,0,1,0.45,0.5241,0.026,Medio,1,28.8
Miguel Hidalgo,Mañana (06-11),Viernes,2,0,0,1,0.0765,0.4694,0.454,Medio,1,68.9
Miguel Hidalgo,Mañana (06-11),Viernes,2,1,0,1,0.0953,0.5677,0.3369,Medio,1,62.1
Miguel Hidalgo,Noche (18-23),Viernes,2,0,0,1,0.0338,0.3655,0.6007,Alto,2,78.3
Miguel Hidalgo,Noche (18-23),Viernes,2,1,0,1,0.0453,0.3934,0.5613,Alto,2,75.8
Miguel Hidalgo,Tarde (12-17),Viernes,2,0,0,1,0.0184,0.2242,0.7573,Alto,2,86.9
Miguel Hidalgo,Tarde (12-17),Viernes,2,1,0,1,0.0277,0.3146,0.6577,Alto,2,81.5
Miguel Hidalgo,Madrugada (00-05),Domingo,3,0,1,1,0.2199,0.5851,0.195,Medio,1,48.8
Miguel Hidalgo,Madrugada (00-05),Domingo,3,1,1,1,0.1958,0.6013,0.2029,Medio,1,50.4
Miguel Hidalgo,Mañana (06-11),Domingo,3,0,1,1,0.2062,0.61,0.1838,Medio,1,48.9
Miguel Hidalgo,Mañana (06-11),Domingo,3,1,1,1,0.1891,0.6223,0.1886,Medio,1,50.0
Miguel Hidalgo,Noche (18-23),Domingo,3,0,1,1,0.1069,0.4729,0.4202,Medio,1,65.7
Miguel Hidalgo,Noche (18-23),Domingo,3,1,1,1,0.0831,0.4752,0.4417,Medio,1,67.9
Miguel Hidalgo,Tarde (12-17),Domingo,3,0,1,1,0.0673,0.4809,0.4518,Medio,1,69.2
Miguel Hidalgo,Tarde (12-17),Domingo,3,1,1,1,0.0429,0.5207,0.4364,Medio,1,69.7
Miguel Hidalgo,Madrugada (00-05),Jueves,3,0,0,1,0.6922,0.2751,0.0327,Bajo,0,17.0
